datetext,no2_Putney,nox_Putney,no2_PutneyHS,nox_PutneyHS,no2_PutneyHSF,nox_PutneyHSF,wd,ws,temp
15/01/2016 12:00,28.3,36.1,,,137.7,363.70001,325.6,5.3,4.8
15/01/2016 13:00,25.2,31.6,,,,,325.7,4.9,4.7
15/01/2016 14:00,25.7,32.1,147.3,459,92.4,253,322.5,4,4.4
15/01/2016 15:00,28.2,33.1,163.3,498.60001,111.7,308.39999,302.2,2.8,3
15/01/2016 16:00,43.8,48.6,259.79999,805,159.60001,522.29999,291.3,3,2.2
15/01/2016 17:00,55.8,61.6,270.60001,794.79999,166.8,518.29999,291.3,3.5,2.4
15/01/2016 18:00,73.5,91.7,259.70001,910.29999,203.60001,706.5,291.5,4.1,2.1
15/01/2016 19:00,85.7,121.3,299,957.09998,229.89999,714.09998,295.7,3,1.7
15/01/2016 20:00,85.9,102.8,198.89999,698.70001,164.60001,549.70001,311.1,3.8,1.7
15/01/2016 21:00,64.2,72.7,146.60001,407,120.7,318.10001,318.2,3.1,1.2
15/01/2016 22:00,50,54.6,135.60001,373.39999,107.6,285.20001,316.6,2.9,0.7
15/01/2016 23:00,55.9,64.2,132.5,452.79999,111.7,359.39999,305.8,2.7,0.4
16/01/2016 00:00,41,43.8,105.4,316,88.8,236.10001,309.1,2.6,-1
16/01/2016 01:00,38.5,47.1,80.7,234.39999,65.4,174,317,2.8,-1.2
16/01/2016 02:00,27.6,29.1,57.7,148.39999,52.1,122.3,324.4,2.8,-1.2
16/01/2016 03:00,21.8,22,51.6,119.2,46,100,324.1,2.8,-1.4
16/01/2016 04:00,24.6,27.5,53.6,136.8,50.9,112.4,318.2,2.5,-1.6
16/01/2016 05:00,31.3,34.6,86.1,255.89999,70.8,203.39999,317.6,2.4,-1.9
16/01/2016 06:00,41.9,47.6,101.3,320.60001,82.1,247.10001,311.8,2.4,-2.1
16/01/2016 07:00,56.5,74.3,139.7,542.79999,114.1,440.20001,314.7,2.4,-2.3
16/01/2016 08:00,71.1,101.4,219.8,859.29999,165.7,672,326.2,2.7,-1.6
16/01/2016 09:00,71.4,108.5,266,964.09998,229.5,756.90002,337.8,3.1,1
16/01/2016 10:00,75.2,114,271.29999,953,222.2,760.09998,335.8,2.8,2.9
16/01/2016 11:00,65.8,92.9,248.3,843.90002,199,672.29999,335.4,2.7,4.1
16/01/2016 12:00,61.5,85.4,266.79999,876,196.3,649.90002,328.1,2.8,4.7
16/01/2016 13:00,54.8,69.3,250.89999,906.40002,197.10001,652.5,312,2.9,4.5
16/01/2016 14:00,48.3,56.7,306.60001,921.29999,226.89999,690.90002,303.2,3,3.2
16/01/2016 15:00,52.6,63.8,295.5,923.09998,213.8,683,295.7,2.3,1.6
16/01/2016 16:00,73.9,107.1,274.79999,948.20001,206.39999,719.5,297.4,2,0.3
16/01/2016 17:00,102,166,293.10001,1090.30005,211.8,836.40002,299.1,2.1,-0.4
16/01/2016 18:00,136.2,241.60001,223.5,847.79999,184.8,697.79999,293,1.8,-0.9
16/01/2016 19:00,123.7,194.8,222.89999,801.09998,176.10001,649.40002,278.6,1.7,-1.3
16/01/2016 20:00,118.2,170.60001,197.60001,663,156.39999,512.40002,267.8,1.8,-1.3
16/01/2016 21:00,91.6,122.3,140.7,458.5,114.2,379.70001,284.5,1.6,0.2
16/01/2016 22:00,83,107.2,145.5,457,118.7,357.70001,266.7,1.2,0.3
16/01/2016 23:00,79.3,101.6,234.39999,694.79999,144.7,484.20001,233.6,1,0.4
17/01/2016 00:00,97.4,142.60001,88.2,188.89999,73.5,152.7,120.8,1.3,1.1
17/01/2016 01:00,102.8,143.3,68.1,128.60001,63.9,110.6,107.4,1.8,0.9
17/01/2016 02:00,71.6,85,50.7,65.8,47.1,56.7,114.7,2,0.8
17/01/2016 03:00,59.3,67.4,45.2,58,42.5,49.7,109.1,2.2,0.7
17/01/2016 04:00,42.5,47.2,34.2,44,32.8,37.2,107.9,2.5,0.7
17/01/2016 05:00,49.6,61.3,38.1,51,35,41.7,106.4,2.3,0.7
17/01/2016 06:00,57.5,70.4,38.6,56.4,34.5,43.4,110.6,2,0.8
17/01/2016 07:00,61.8,77.5,51.2,97.4,42.8,66.4,102.4,1.1,-0.2
17/01/2016 08:00,75.9,102.2,57,92.4,49.2,70.3,68.5,1.8,-0.7
17/01/2016 09:00,79.1,105.3,68.2,117.7,54.6,85.4,89.1,1.7,-0.3
17/01/2016 10:00,90.1,128.5,66.9,121.9,59.6,98,108,1.6,0.6
17/01/2016 11:00,97.1,139.2,54.2,98.3,49.2,76.1,93.2,1.7,1.4
17/01/2016 12:00,105,148.8,64.2,113.6,52,83.7,106.8,2.1,2.2
17/01/2016 13:00,101.6,139.2,65.7,116.5,55.4,92,115.6,2.2,2.8
17/01/2016 14:00,101.2,140.2,51.4,94.2,47.4,70.7,107.9,1.8,2.8
17/01/2016 15:00,79.9,109.9,59,104.9,53.8,88.1,89.3,2.1,2.2
17/01/2016 16:00,78.8,108.4,59.5,96.3,52.5,81,101.8,2.1,1.2
17/01/2016 17:00,84.1,125.1,56.8,89.2,48.8,70,124.4,2.6,1.1
17/01/2016 18:00,77.6,104.4,36.1,52.3,33,42.6,129,2.7,1.2
17/01/2016 19:00,68,89.7,32.6,47.3,29.2,36.6,135.3,3.1,1.4
17/01/2016 20:00,54.5,67,22.7,32.4,22.9,26.4,134.2,3.2,1.9
17/01/2016 21:00,47.7,60.9,20,28.7,20.5,23.5,136.6,3.2,1.8
17/01/2016 22:00,41.9,53.8,14.6,22.7,15.5,17.8,146.3,3.4,2
17/01/2016 23:00,27.1,35.1,14.8,24.6,13.6,17.2,145.2,3.7,2.4
18/01/2016 00:00,28.3,35.1,13.8,22.4,16.4,19.8,146,3.1,3
18/01/2016 01:00,22,29,13.1,20,13.9,17,138.5,2.9,2.5
18/01/2016 02:00,21.1,25,13.6,22.8,14.5,17.8,145,2.8,2.3
18/01/2016 03:00,17.4,20.4,10.1,15.6,12.7,13.2,151.5,3.2,2.4
18/01/2016 04:00,23.9,30.5,13,19,15.2,16.1,152.1,3.5,2.4
18/01/2016 05:00,39.4,52.8,18.5,29.4,17.9,21.4,153.6,3.8,2.9
18/01/2016 06:00,66.8,104.6,29.1,46.5,24.8,32.3,150,3.6,2.6
18/01/2016 07:00,103.5,162.89999,38.9,61,35.6,48.6,148,3.2,2.2
18/01/2016 08:00,111,184.7,39.4,61.3,33.1,45.3,135.9,2.8,1.7
18/01/2016 09:00,94.2,146.2,38.2,70.1,33.5,49,139.8,2.9,2.1
18/01/2016 10:00,74.5,108.2,30.3,63.1,28.5,44.8,143,3.2,2.8
18/01/2016 11:00,69.9,104.6,37.8,78.6,33.1,57.3,141,3.4,3.5
18/01/2016 12:00,73.5,108.2,27.3,54.5,23.5,39,137.9,3.4,3.6
18/01/2016 13:00,68.7,101.1,27.4,51.3,25.5,41,129.9,2.9,3.1
18/01/2016 14:00,71.4,104.2,31.4,58.4,27.1,45.6,115.5,2.4,2.1
18/01/2016 15:00,62.8,92.5,42.4,80.5,38.6,64.6,107.3,2.3,0.7
18/01/2016 16:00,83.9,126.5,58.4,113.6,50.3,91.5,86.6,2.3,-0.3
18/01/2016 17:00,81.8,123,67,118.6,59.4,103.8,96.4,2.4,-1.1
18/01/2016 18:00,86.4,125.5,66.7,119.4,63.2,106.6,98.2,2.5,-1.7
18/01/2016 19:00,105.8,164.7,78.8,140.60001,71.1,120.3,86.8,2.2,-2.3
18/01/2016 20:00,123,180,81.2,159,78.1,139.60001,88.4,2.2,-2.7
18/01/2016 21:00,107.8,142.39999,84.5,191,77.9,170.39999,88.5,1.8,-3.4
18/01/2016 22:00,100.8,142.89999,79.9,166.2,73.8,139.7,67.8,1.7,-4.1
18/01/2016 23:00,105.3,152.10001,76.8,162.5,70.4,140.5,73,1.8,-4.6
19/01/2016 00:00,110.6,165.3,84.2,202.60001,73,167.7,72.7,1.6,-3.5
19/01/2016 01:00,107.5,155.89999,75.8,181.3,66.7,151.5,68.9,1.5,-4.3
19/01/2016 02:00,104.9,153.2,81.7,221.5,75.3,195.2,54,1.3,-4.8
19/01/2016 03:00,106.7,158.8,80.5,215.60001,75.6,189.8,51.5,1.5,-5.3
19/01/2016 04:00,126.2,203.10001,84.7,246.8,72.7,226.7,48.5,1.6,-5.6
19/01/2016 05:00,123.9,205.7,106.9,453.89999,94.1,412,45.2,1.5,-5.9
19/01/2016 06:00,132.10001,231.7,217.39999,1061.59998,163.39999,791.79999,54,1.4,-6.2
19/01/2016 07:00,182.7,352.39999,222,811.79999,142.2,595,55.5,1.2,-6.4
19/01/2016 08:00,226.60001,569.40002,128.7,589.5,116.7,503.20001,64.3,0.8,-5.7
19/01/2016 09:00,216.60001,560.40002,218.2,1046.69995,182.3,799.29999,101.1,0.6,-3
19/01/2016 10:00,235.8,525.29999,242,1242.19995,212.60001,1018.40002,93.5,0.5,-0.5
19/01/2016 11:00,235.5,472.39999,267.20001,962,193.39999,760.20001,71.9,0.3,1.6
19/01/2016 12:00,191.10001,298.10001,150.3,502.10001,128.5,385.70001,2.8,0.3,2.8
19/01/2016 13:00,139.5,213,249.39999,889.09998,197.10001,702,322.6,0.6,3.3
19/01/2016 14:00,141.7,218.2,228.7,940,193.2,738.09998,324.2,0.9,3.1
19/01/2016 15:00,137.7,217.7,328.10001,1165.09998,242.8,904.79999,299.3,1.5,1.3
19/01/2016 16:00,145,244.8,355.10001,1171.40002,249.8,919.09998,293.7,1.6,-0.3
19/01/2016 17:00,164,287.70001,361.20001,1277.30005,273.20001,1001.90002,306.9,1.3,-1.3
19/01/2016 18:00,205,381.10001,392.89999,1396.40002,324.5,1135.69995,343.8,1.2,-1.9
19/01/2016 19:00,241,486.79999,345,1468.5,295.29999,1233.90002,3.1,0.9,-2.6
19/01/2016 20:00,264.89999,570.59998,301.70001,1220.59998,256.29999,1074.19995,342.7,0.2,-3.5
19/01/2016 21:00,278.10001,582,222.2,938.90002,197.7,838.90002,261,0.7,-3.6
19/01/2016 22:00,247.89999,572.40002,221.10001,978.90002,197.89999,877.5,271.3,1,-4
19/01/2016 23:00,248.39999,549.5,199.8,880.59998,178.7,793.79999,275.9,0.7,-4.4
20/01/2016 00:00,249.60001,560.29999,173.5,763.90002,151.39999,692.90002,293.6,0.5,-3.7
20/01/2016 01:00,235.60001,532.5,158.10001,710.5,148.60001,665,303.5,0.3,-4.6
20/01/2016 02:00,231.10001,507.79999,151.10001,667.90002,141.5,629.29999,295.3,0.4,-5
20/01/2016 03:00,219.5,438.39999,136.39999,559,127.7,523.09998,255.3,0,-5.7
20/01/2016 04:00,207,408.29999,118.2,512.90002,110,483.20001,225.3,0.4,-5.7
20/01/2016 05:00,193.39999,385.89999,141.8,675.79999,128.60001,616.79999,236,1.1,-5.6
20/01/2016 06:00,193,409.5,269.39999,1235.5,209,1025.40002,241.8,0.9,-5.9
20/01/2016 07:00,204.3,423.89999,388.70001,1759.59998,303.10001,1448.59998,242.4,0.2,-6.4
20/01/2016 08:00,200.2,456.20001,363.39999,1596.19995,279.10001,1255.30005,249,0.2,-5.5
20/01/2016 09:00,261.79999,546.29999,343.5,1498.30005,269,1224.69995,144.7,0.2,-2.6
20/01/2016 10:00,267.5,512.09998,301.5,1352.30005,253.7,1112.09998,107.7,0.4,0.1
20/01/2016 11:00,225.10001,409.79999,340.20001,1419.40002,276.39999,1107.59998,107.7,0.7,2.6
20/01/2016 12:00,160.3,236.8,278.89999,970.70001,192.10001,731,125.8,0.6,4.1
20/01/2016 13:00,106.1,143.2,170.39999,512.70001,140.7,417.89999,201.8,0.4,4.8
20/01/2016 14:00,101.4,140.60001,115.8,264.89999,88.9,191.60001,198.8,0.2,4.8
20/01/2016 15:00,118.5,172.39999,80.6,157.5,73.1,133.5,72.1,0.5,2.5
20/01/2016 16:00,157,287.20001,94.2,216.2,85,184.89999,88,1.7,0.9
20/01/2016 17:00,215,511.20001,123.4,408.79999,110.7,363.39999,98,1.8,-0.6
20/01/2016 18:00,223.5,588.09998,146.2,536.29999,121.4,458.70001,101.4,1.9,-1.4
20/01/2016 19:00,191.2,476,139.2,487.5,122.4,411.5,100.6,2.1,-1.9
20/01/2016 20:00,181.8,456.60001,124.3,413,110,358.60001,105.4,1.9,-2.3
20/01/2016 21:00,220.39999,434.60001,121.5,396,108.4,337.29999,104,1.9,-2.7
20/01/2016 22:00,216.2,371.10001,119.8,372.10001,100.4,305.5,104.9,2,-3
20/01/2016 23:00,211.5,425.5,113.3,430,103.8,371.79999,102.5,2.3,-3.1
21/01/2016 00:00,207.3,345.70001,96.3,355.5,88.8,321.89999,105.6,2.2,-2.7
21/01/2016 01:00,154.39999,263.70001,73,227.2,68,211.5,105.5,2.1,-3.1
21/01/2016 02:00,144.60001,252.2,69.3,200.60001,68.3,188.60001,110.9,2.2,-3.1
21/01/2016 03:00,136.2,211.2,67.8,198,66.1,181.7,119.4,2.3,-2.9
21/01/2016 04:00,124.1,213.3,65.4,192.89999,63,173.3,126.9,2.2,-3.1
21/01/2016 05:00,130,265.70001,68.1,210.8,62.9,177.5,118,2.4,-3
21/01/2016 06:00,165.2,385.39999,81.9,290,76,247.60001,143,2.1,-1.4
21/01/2016 07:00,191.39999,436.89999,88.4,253.5,76.9,211.89999,147.4,2,0.3
21/01/2016 08:00,168.89999,434.89999,84.3,272.60001,83.2,242,139.9,2.2,1.5
21/01/2016 09:00,187.60001,383.10001,87,243.2,77.5,199.10001,165.9,2.6,3
21/01/2016 10:00,160.10001,242.8,99.7,262.39999,100,204.8,183.7,2.8,5.3
21/01/2016 11:00,121.8,192.39999,109.3,255.39999,84.9,194.10001,184.9,3.1,5.9
21/01/2016 12:00,99.4,144.10001,105.3,257,79.8,164,191.7,3.9,7.1
21/01/2016 13:00,84,116.4,132.89999,272.20001,76.2,167.5,189.9,3.4,6.6
21/01/2016 14:00,90.4,123.1,150.8,353.5,120,245.2,180.2,3,6
21/01/2016 15:00,107,153.5,92.1,190.89999,84.9,152.39999,177.5,2.7,5.1
21/01/2016 16:00,115.5,161.2,137.8,246.39999,71.2,140.89999,182.1,3,4.7
21/01/2016 17:00,100.2,136.5,84.6,181.39999,72.6,132.3,183.9,3.7,5.4
21/01/2016 18:00,93.7,128.8,80.1,153.8,65,115.6,184.1,3.8,5.7
21/01/2016 19:00,97.9,141.2,95.8,201.89999,79.4,149.89999,187.3,4.3,6.2
21/01/2016 20:00,96.3,129.39999,60.8,103.1,51.1,81.1,184.6,4.7,6.5
21/01/2016 21:00,81.1,106.2,41.7,73.4,41.1,58.8,182.5,5,6.5
21/01/2016 22:00,70.8,91.3,36.1,58.1,34.4,47.8,184.1,5.1,6.6
21/01/2016 23:00,56.7,73.8,31.8,60.3,28.5,45.3,182,4.7,6.4
22/01/2016 00:00,40.9,50.2,23.9,48.9,23.7,38.5,170.2,3.5,3.4
22/01/2016 01:00,31.5,36.5,24.7,44.4,21.5,34.3,174.6,4.5,5
22/01/2016 02:00,27,35.1,21.6,39.1,21.1,34,173.7,4.5,5.3
22/01/2016 03:00,26.9,32,21.2,33.6,20.2,26.2,175.6,4.7,5.2
22/01/2016 04:00,30.8,38.2,22.7,34.6,20,29.8,183.3,5.7,5.8
22/01/2016 05:00,46,60.9,39.9,74.1,34.4,58.8,185.9,6,6.3
22/01/2016 06:00,58.7,82.1,76.4,161,54.3,105,184.8,6.2,6.5
22/01/2016 07:00,76.6,116.7,105.1,220.3,66.4,130.89999,188.1,6.5,6.7
22/01/2016 08:00,78.3,120.3,83.6,230.8,65,136.7,194,5.8,7.1
22/01/2016 09:00,75.2,108.9,64.9,158.10001,54.1,112.8,196,5.9,7.6
22/01/2016 10:00,80.1,127.5,140.89999,286.39999,70.5,157.39999,197.5,5.3,8.6
22/01/2016 11:00,72.5,105.4,152.8,315,90.1,203.2,212.5,4.9,8.9
22/01/2016 12:00,75.1,116.7,159.89999,426.70001,107.2,296.20001,224.4,4.7,9.4
22/01/2016 13:00,87.4,140,165.8,567.90002,155.8,439.20001,231.3,3.6,9.8
22/01/2016 14:00,105.9,177.2,267.60001,883.5,188,682.40002,259.5,4.7,10.3
22/01/2016 15:00,,,253.60001,777.90002,186,572,251,3.7,9.7
22/01/2016 16:00,54.8,62.3,266.5,832.5,200.89999,631.09998,264.1,4,8.9
22/01/2016 17:00,47.5,51,273.5,794.5,210.60001,568.5,266.5,4,8.3
22/01/2016 18:00,38.5,42.8,244.89999,652,199.7,522.59998,263.9,3.7,7.7
22/01/2016 19:00,44.4,56,250.2,721.20001,195.89999,525.20001,260.2,3.7,7
22/01/2016 20:00,37.1,40.9,267.20001,769.90002,203.89999,580.59998,258.4,3.1,6.2
22/01/2016 21:00,45.6,53.2,158.8,453.70001,151.3,381.29999,256.4,3.3,5.8
22/01/2016 22:00,34.5,37.4,140.3,373.5,107.9,279.29999,257.3,3.2,5.5
22/01/2016 23:00,28.5,29.5,178.89999,552.70001,139,433.89999,253,3.2,5.1
23/01/2016 00:00,27.2,31.7,116.6,337.70001,100.3,280.10001,242.2,2.9,4.7
23/01/2016 01:00,21.2,21.8,69.5,173.8,66.3,152.89999,247.5,3,4.6
23/01/2016 02:00,17.1,20.1,52.1,117.5,55.5,109.8,255.3,3,4.7
23/01/2016 03:00,14.8,15.3,46.9,107.2,47.4,96.6,262.4,2.7,4.9
23/01/2016 04:00,18.8,19.6,56.9,127.1,52.7,111.6,259.2,2.6,5
23/01/2016 05:00,24.6,28.3,83.9,205.89999,73.6,170.89999,239,2.6,4.8
23/01/2016 06:00,50.3,62.7,105.6,296.60001,96,251.8,234.3,2.8,4.8
23/01/2016 07:00,48.7,59.1,147.2,435.39999,122,366.29999,222.9,2.4,4.8
23/01/2016 08:00,49.3,55.9,228.10001,752.5,178.89999,587.20001,216.6,2.4,4.7
23/01/2016 09:00,51.9,65.5,303.79999,831,221.2,638.90002,221.9,2.5,4.8
23/01/2016 10:00,44.5,55.1,298.70001,928.40002,249.5,771.79999,211.7,2.4,4.8
23/01/2016 11:00,46.1,63.6,203,592,169.7,473.5,198.3,1.9,5.3
23/01/2016 12:00,78.5,116,212.10001,527.70001,167.8,406.89999,198.1,2.3,6.3
23/01/2016 13:00,84.5,121.4,196.89999,487.39999,136.5,367.29999,215.4,3,7.3
23/01/2016 14:00,79.3,110,174.2,390.10001,133.10001,290.10001,207.4,3.6,7.3
23/01/2016 15:00,62.9,84,116.6,296.5,92.9,210.39999,209,3.4,6.8
23/01/2016 16:00,77.1,100,153.89999,327.29999,115.3,246.39999,200.7,3.2,6.5
23/01/2016 17:00,82.4,116.7,134.39999,283.5,87.9,197.2,194.1,1.9,5
23/01/2016 18:00,66.3,84.7,86.6,190.60001,71.9,134.8,138.8,1.7,5.2
23/01/2016 19:00,65.9,85.5,100.7,223.89999,76.4,155,150.5,1.8,5.6
23/01/2016 20:00,51.7,65.8,93.9,226.2,72.1,162.39999,180.1,2.8,6.4
23/01/2016 21:00,37,48.2,48.5,109.3,44,91.5,189.8,4.4,7.7
23/01/2016 22:00,33,45.5,69,155,55.8,117.6,193.8,4.7,8.4
23/01/2016 23:00,45.8,65.2,124,299.20001,87.9,215.39999,196.8,4.9,9
24/01/2016 00:00,38.7,52,91,237,72.2,177.3,211.6,4.9,9.6
24/01/2016 01:00,36.3,46,80.5,204.10001,73.3,179.60001,216.2,5,9.9
24/01/2016 02:00,35.7,48.2,63.7,167.89999,55.7,140.5,220.6,5.2,10.1
24/01/2016 03:00,24.1,30.9,43,107.2,40.3,87.3,221.5,4.6,10.3
24/01/2016 04:00,22.4,29.2,37.2,90.9,37.9,87.2,234.9,4.2,10.9
24/01/2016 05:00,28,37.4,53.4,133.5,47.1,115.2,237.4,4.4,11.3
24/01/2016 06:00,32.3,42.2,49.7,127,51.6,126.3,247,4.9,11.4
24/01/2016 07:00,33.1,47.1,55,159,49.6,127.9,246,4,11.3
24/01/2016 08:00,40.8,64.4,69.1,215.2,64.9,191.10001,250.3,4.1,11.6
24/01/2016 09:00,53,91.3,103.5,338.79999,89.2,275.5,245.7,3.3,11.5
24/01/2016 10:00,60.7,105.8,126.3,419.39999,106.9,320.60001,251.9,3.6,11.6
24/01/2016 11:00,62.1,106.7,164.60001,499.10001,137.5,387.20001,254.4,3.4,12
24/01/2016 12:00,55.8,92,172.89999,499.60001,124.6,346.29999,246.2,3.1,12.3
24/01/2016 13:00,60.6,107.9,170,454.79999,114.5,330.79999,240.2,3.6,12.6
24/01/2016 14:00,55.9,85.2,156.8,413.39999,128.39999,343.60001,234.1,3.6,12.2
24/01/2016 15:00,56.7,89.7,148.2,423,114.6,326.29999,230.9,3.2,12
24/01/2016 16:00,63.9,102.7,140,422.39999,110.7,325.5,230.7,3,11.8
24/01/2016 17:00,64.5,93.8,156,351,99.9,252.60001,199.2,2.6,11.2
24/01/2016 18:00,59.7,94.7,121.3,368.20001,95.2,275.29999,214.5,3,11.1
24/01/2016 19:00,61.2,97.4,121.5,356.89999,94.6,274.20001,204.1,2.5,11
24/01/2016 20:00,51.5,77.4,90.3,264.5,77.2,215.89999,203.2,3.1,11.1
24/01/2016 21:00,37.9,51.7,49.3,117.7,43.8,95.7,197.6,3.2,10.7
24/01/2016 22:00,38,51.2,55.6,147.7,52.5,121.5,199.6,3.3,10.4
24/01/2016 23:00,35.6,51.3,41.9,96.2,39.3,75.9,194.4,3.2,10.4
25/01/2016 00:00,32.3,42.7,36.4,86.1,34,71.8,185,2.7,9.3
25/01/2016 01:00,21,24.5,26.6,58.4,28.2,51.7,187.3,3,9.2
25/01/2016 02:00,13.4,14.1,20.9,42.2,18.9,31.8,186.5,3.5,9.2
25/01/2016 03:00,14.8,18.5,13.6,26,14.4,23.6,189.9,4.1,9.4
25/01/2016 04:00,19.5,26.1,26.4,48.5,18.1,30.6,185.8,4.3,9.1
25/01/2016 05:00,26.8,39.4,35,79.1,27.5,60.8,185.3,4.4,8.9
25/01/2016 06:00,46.2,75.5,101.8,174.89999,43.7,89.4,183.6,4.1,8.4
25/01/2016 07:00,74.5,128.39999,163.3,336.70001,82.7,180.60001,185.3,3.7,7.8
25/01/2016 08:00,81,125.5,164.5,339.29999,94.6,226.60001,190.6,4,7.9
25/01/2016 09:00,81.9,128.39999,166.89999,481.20001,114.7,346.70001,196.7,4.6,8.8
25/01/2016 10:00,84.8,132.60001,160.10001,409.20001,111.4,305.10001,204,4.8,9.5
25/01/2016 11:00,91.3,155.39999,192.7,611,137,457.89999,213.8,5.7,11
25/01/2016 12:00,81.1,122.9,143.39999,396.79999,122.4,332.60001,219.4,6.1,11.9
25/01/2016 13:00,81.3,125.8,230.39999,568.90002,160,428.10001,225.6,6.2,11.8
25/01/2016 14:00,78.7,118.4,175.2,495,145,388.70001,232.5,6,11.6
25/01/2016 15:00,78.8,116.1,160.39999,424.89999,163.10001,360.10001,224,5.5,11.2
25/01/2016 16:00,76.8,103.4,185.60001,448.29999,123,325.5,228.1,5.4,10.3
25/01/2016 17:00,66.7,85.3,197.39999,438.70001,152.7,318.70001,244.1,5.5,10.4
25/01/2016 18:00,70.4,96.7,184.2,436.79999,129.89999,314.20001,239.5,6.1,10.1
25/01/2016 19:00,48.5,57.5,183.2,411.10001,156.39999,317.10001,253.8,5.3,9.2
25/01/2016 20:00,28.7,31.9,105.3,254,104.7,220.3,253.5,4.8,8.3
25/01/2016 21:00,23.9,22.1,97.5,219.60001,85.9,188.3,254.3,4.7,7.6
25/01/2016 22:00,36.4,43.3,86.7,194.89999,80.1,174,254.2,3.8,6.9
25/01/2016 23:00,37.3,48,88.3,229.8,82.4,196.89999,252.9,3.3,6.2
26/01/2016 00:00,47.6,58.1,103.5,219.39999,91.1,205.8,NA,NA,NA
26/01/2016 01:00,55.1,64.5,83,167.8,90.5,174.7,NA,NA,NA
26/01/2016 02:00,38.1,44.3,57.6,112.7,56.1,106.1,NA,NA,NA
26/01/2016 03:00,27.7,30.3,45.1,92.1,45.9,89.2,NA,NA,NA
26/01/2016 04:00,22.9,27,40.9,85.8,40.6,77.9,NA,NA,NA
26/01/2016 05:00,34.3,49.3,49.1,108.6,41.7,89.3,NA,NA,NA
26/01/2016 06:00,66.9,102.8,136.2,423.10001,108.7,318.29999,NA,NA,NA
26/01/2016 07:00,98.8,143.8,285.79999,695.59998,194.5,491.29999,NA,NA,NA
26/01/2016 08:00,98.3,145.5,200.10001,598.29999,165,412.20001,NA,NA,NA
26/01/2016 09:00,90,129.5,200.89999,536.29999,166.89999,424.39999,NA,NA,NA
26/01/2016 10:00,81.7,120.2,187.3,437.5,140,335.89999,NA,NA,NA
26/01/2016 11:00,74.6,105.4,152.8,409.70001,136.39999,299.89999,NA,NA,NA
26/01/2016 12:00,73.5,113.9,229.7,483.10001,138.5,335.20001,NA,NA,NA
26/01/2016 13:00,79.3,115.5,179.7,447.89999,129.2,325.79999,NA,NA,NA
26/01/2016 14:00,82.2,158.7,138.39999,384.20001,107.7,265.79999,NA,NA,NA
26/01/2016 15:00,73.1,104.3,155.10001,405.5,128.7,299,NA,NA,NA
26/01/2016 16:00,74.7,102.4,205.8,426,128.8,299.5,NA,NA,NA
26/01/2016 17:00,73.5,105.4,190.8,433.10001,160,349.39999,NA,NA,NA
26/01/2016 18:00,70.7,100.8,154.60001,362.60001,125.9,270.79999,NA,NA,NA
26/01/2016 19:00,60.6,80.7,125.4,283.89999,105.2,229.39999,NA,NA,NA
26/01/2016 20:00,56.3,76.6,141.3,279.60001,109.1,223.39999,NA,NA,NA
26/01/2016 21:00,37.4,46.5,71.3,153.39999,64.5,127.3,NA,NA,NA
26/01/2016 22:00,33.1,45.2,60.5,122.8,53.7,106.4,NA,NA,NA
26/01/2016 23:00,29.4,37.5,51.1,118.4,51.8,109.6,NA,NA,NA
27/01/2016 00:00,24.6,30.7,47,111.8,51.2,107.1,NA,NA,NA
27/01/2016 01:00,20.6,21.2,43.1,79.3,43.9,75.9,NA,NA,NA
27/01/2016 02:00,11.1,13.4,19.9,39.1,20.6,38.5,NA,NA,NA
27/01/2016 03:00,5.2,8.4,10.6,28.2,14.5,29.5,NA,NA,NA
27/01/2016 04:00,9.6,14.1,19.4,39.7,19.3,36.8,NA,NA,NA
27/01/2016 05:00,22.3,30.6,43.5,100.9,44.3,87.4,NA,NA,NA
27/01/2016 06:00,47.1,68.9,102.1,243.3,84.8,180.89999,NA,NA,NA
27/01/2016 07:00,81,121,186.5,506.20001,154.7,367,NA,NA,NA
27/01/2016 08:00,78.1,116.2,195.39999,466.29999,143.60001,378.39999,NA,NA,NA
27/01/2016 09:00,69.2,103.4,159,359.5,107.4,241.89999,NA,NA,NA
27/01/2016 10:00,72.4,110.9,161.5,447.20001,120.7,339,NA,NA,NA
27/01/2016 11:00,70.2,101.6,164,405.60001,116.6,270.79999,NA,NA,NA
27/01/2016 12:00,68.1,96.7,149.5,359.89999,123,289.39999,NA,NA,NA
27/01/2016 13:00,82.8,128.5,163.2,409.39999,143.5,339.20001,NA,NA,NA
27/01/2016 14:00,80.6,114,159.3,379.79999,129,311.39999,NA,NA,NA
27/01/2016 15:00,86.9,126.8,170.89999,430,123.9,307.29999,NA,NA,NA
27/01/2016 16:00,60.9,81.3,180.8,470.60001,148.7,352.60001,NA,NA,NA
27/01/2016 17:00,34,38.5,239.8,600,143.7,385.79999,NA,NA,NA
27/01/2016 18:00,41.8,44.5,184.5,536.20001,166.8,437.70001,NA,NA,NA
27/01/2016 19:00,45.7,46.8,186.60001,509.60001,148.3,417.79999,NA,NA,NA
27/01/2016 20:00,42.7,43.1,119.5,305.79999,109.4,257.39999,NA,NA,NA
27/01/2016 21:00,44.3,44.7,129.10001,344.29999,110.9,298.89999,NA,NA,NA
27/01/2016 22:00,42,41.7,94.2,236,90.6,212.8,NA,NA,NA
